Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,T,P,WS
2017-10-28,4,0,2,1,0,3,4,0,2,0,1,1,5,0,0,2,0,1,2,3,0,0,0,0,3,0,0,0,3,0,1,0,1,1,0,0,0,0,4,0,1,4,1,1,0,1,3,2,2,1,46.0,0.02,6.6
2017-10-29,3,1,0,1,0,1,3,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,3,1,3,0,5,0,0,0,0,6,0,0,38.7,0.02,7.9
2017-10-30,0,0,1,1,0,0,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,6,0,0,41.3,0.0,15.2
2017-10-31,1,0,1,0,0,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,3,1,1,39.0,0.0,8.9
2017-11-01,0,0,1,1,0,0,5,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,5,0,0,42.4,0.01,2.3
2017-11-02,2,0,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,1,4,0,0,59.6,0.0,8.9
2017-11-03,1,0,0,3,1,2,6,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,0,4,9,0,0,55.4,0.0,9.1
2017-11-04,2,0,4,1,1,0,3,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,4,5,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,3,2,0,0,49.6,0.0,7.9
2017-11-05,0,0,2,0,0,1,1,0,1,2,0,1,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,6,0,0,57.9,0.07,7.1
2017-11-06,2,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,7,0,0,51.1,0.03,10.7
2017-11-07,1,1,0,0,0,0,1,2,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,6,0,0,37.0,0.01,5.3
2017-11-08,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,0,39.3,0.0,3.8
2017-11-09,0,0,2,1,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,1,42.2,0.0,6.7
2017-11-10,2,0,1,0,0,0,6,1,0,0,0,0,5,0,0,2,0,0,0,3,0,1,1,1,0,0,0,1,1,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,12,0,0,28.1,0.0,11.8
2017-11-11,2,0,2,0,0,1,3,1,1,0,0,1,0,0,3,1,0,2,0,5,1,0,1,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1,2,0,0,27.2,0.0,5.7
2017-11-12,3,0,1,1,0,0,2,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,1,0,1,0,0,4,0,0,0,0,0,0,2,0,0,38.1,0.0,2.8
2017-11-13,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,1,0,0,0,10,0,0,39.8,0.0,5.8
2017-11-14,1,0,0,1,0,2,1,1,1,2,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,2,39.5,0.0,3.7
2017-11-15,4,0,0,1,0,3,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,41.2,0.0,7.8
2017-11-16,3,0,0,1,0,1,2,0,0,1,1,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,3,0,2,41.3,0.0,11.7
2017-11-17,7,0,2,2,0,0,3,1,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,9,0,0,37.6,0.0,5.2
2017-11-18,2,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,2,3,0,0,1,3,0,0,1,0,0,0,0,1,0,1,5,0,0,3,0,1,3,5,0,1,45.3,0.05,7.6
2017-11-19,2,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,4,0,0,3,2,0,4,1,0,0,0,1,0,8,0,1,36.9,0.01,13.3
2017-11-20,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,34.7,0.0,11.7
2017-11-21,3,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,4,0,0,46.4,0.0,12.0
2017-11-22,2,0,0,0,0,0,2,0,0,1,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4,0,0,2,0,0,0,0,1,0,0,2,1,0,1,0,0,2,7,0,0,35.0,0.01,8.4
2017-11-23,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,32.5,0.0,4.8
2017-11-24,4,0,0,0,0,1,1,0,1,0,0,0,7,0,0,0,0,1,0,2,0,0,0,1,0,0,4,1,1,2,0,0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,2,1,0,1,41.0,0.0,8.8
2017-11-25,4,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,1,3,0,0,1,0,0,1,0,0,1,0,2,0,2,1,1,0,0,0,0,1,3,0,3,0,0,2,1,2,3,6,0,0,48.8,0.0,10.2
2017-11-26,3,0,0,1,3,2,6,0,1,0,2,0,1,0,1,0,1,3,0,2,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,7,0,0,38.5,0.0,8.8
2017-11-27,2,0,0,0,1,0,2,0,2,0,0,1,6,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,42.7,0.0,7.8
2017-11-28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,4,0,0,50.6,0.0,9.7
2017-11-29,1,0,1,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,13,0,0,49.8,0.0,8.4
2017-11-30,1,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,46.8,0.01,8.6
2017-12-01,1,1,0,0,0,1,3,2,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,2,0,4,0,0,39.8,0.0,4.6
2017-12-02,2,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6,2,0,2,1,2,1,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,4,0,0,35.4,0.0,2.8
2017-12-03,1,0,1,0,1,0,1,1,0,1,3,0,0,1,1,0,2,0,2,1,0,0,0,0,2,2,0,0,3,2,0,2,1,1,1,0,0,1,0,0,4,0,0,0,0,0,2,1,0,0,41.2,0.0,5.1
2017-12-04,1,0,0,1,1,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,45.5,0.0,7.9
2017-12-05,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,47.6,0.02,12.1
2017-12-06,3,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,34.4,0.0,12.4
2017-12-07,0,1,0,0,0,4,5,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,14,0,0,31.8,0.0,11.0
2017-12-08,3,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,1,2,0,0,2,1,0,0,2,0,3,0,0,21.7,0.0,8.4
2017-12-09,4,0,2,0,0,0,6,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,2,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,2,0,1,0,1,27.2,0.0,6.7
2017-12-10,1,1,1,0,0,1,3,1,0,0,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0,5,0,1,0,0,1,0,0,2,8,0,0,28.4,0.0,13.5
2017-12-11,1,0,0,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,32.7,0.0,6.9
2017-12-12,0,0,3,0,0,0,1,1,0,0,3,1,1,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,6,0,0,23.9,0.0,12.4
2017-12-13,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,4,0,2,19.5,0.0,9.6
2017-12-14,2,0,1,0,0,1,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,2,5,0,0,25.6,0.0,10.3
2017-12-15,2,0,3,0,0,2,3,1,1,1,2,1,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,1,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,8,0,2,22.4,0.0,9.1
2017-12-16,3,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,8,0,1,32.4,0.0,10.9
2017-12-17,6,0,1,0,1,0,4,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,3,0,1,1,0,0,0,1,1,7,0,0,35.3,0.0,6.7
2017-12-18,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,39.9,0.0,9.3
2017-12-19,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,6,0,0,44.9,0.0,13.8
2017-12-20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,35.6,0.0,6.6
2017-12-21,0,0,1,0,0,2,2,1,0,0,2,0,0,0,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,7,0,2,33.4,0.0,4.4
2017-12-22,1,0,1,0,0,2,1,0,2,0,3,0,0,0,3,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,2,1,0,1,1,3,0,0,50.2,0.0,8.7
2017-12-23,5,0,4,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,0,1,1,1,3,0,1,1,0,0,0,3,0,1,0,0,1,0,0,2,6,0,1,43.6,0.03,7.4
2017-12-24,2,0,0,0,0,6,1,0,1,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,32.7,0.0,7.7
2017-12-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23.7,0.0,19.3
2017-12-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,1,0,6,2,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,3,8,0,0,16.1,0.0,9.4
2017-12-27,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,0,2,2,1,1,2,0,1,0,0,2,0,0,1,1,0,0,0,1,4,0,1,11.2,0.0,6.5
2017-12-28,6,0,0,0,0,4,1,0,2,0,4,0,0,0,0,0,0,3,0,0,1,0,1,0,1,1,1,2,3,4,1,0,2,1,0,0,1,0,3,2,1,1,0,0,0,3,1,10,0,0,8.1,0.0,3.3
2017-12-29,3,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,3,4,0,1,0,0,0,0,3,0,1,0,3,0,0,0,0,0,2,0,1,15.2,0.0,6.7
2017-12-30,4,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,15.5,0.0,9.2
2017-12-31,5,0,0,0,0,1,5,0,0,0,1,1,7,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,3,0,0,0,0,2,1,0,2,7.8,0.0,4.9
2018-01-01,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.1,0.0,10.6
2018-01-02,0,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,7.1,0.0,10.8
2018-01-03,0,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,12.1,0.0,7.9
2018-01-04,0,0,1,0,0,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,12.5,0.0,10.9
2018-01-05,3,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,5,1,1,2.5,0.0,12.5
2018-01-06,1,1,0,0,0,2,1,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,2,4,0,3,3.7,0.0,8.3
2018-01-07,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,1,1,0,0,2,1,2,3,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,10.5,0.0,7.6
2018-01-08,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,32.2,0.01,13.6
2018-01-09,1,0,0,0,0,0,4,1,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,32.7,0.0,7.9
2018-01-10,3,1,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,36.2,0.0,6.2
2018-01-11,1,0,2,2,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,6,0,0,52.0,0.01,8.1
2018-01-12,2,2,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,47.7,0.07,9.0
2018-01-13,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,1,3,1,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,5,0,0,15.9,0.0,13.2
2018-01-14,3,0,4,0,0,0,1,1,0,0,3,0,4,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,10.3,0.0,4.0
2018-01-15,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,6,0,0,20.4,0.0,6.6
2018-01-16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,5,0,0,22.5,0.0,5.9
2018-01-17,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5,1,0,6.8,0.0,6.8
2018-01-18,1,0,0,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,0,1,15.7,0.0,13.2
2018-01-19,0,0,1,0,0,1,2,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,0,1,6,0,0,29.2,0.0,12.0
2018-01-20,0,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,1,2,1,0,0,2,0,0,2,0,1,2,0,0,2,0,2,0,1,0,1,1,0,2,1,0,0,0,1,0,2,0,0,39.1,0.0,12.5
2018-01-21,0,1,0,2,0,2,0,0,0,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,2,0,2,1,0,0,0,0,1,3,0,0,42.7,0.0,8.3
2018-01-22,1,1,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,52.7,0.0,7.6
2018-01-23,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5,0,0,42.7,0.01,16.2
2018-01-24,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,0,28.5,0.0,8.4
2018-01-25,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,1,2,0,0,0,1,0,0,3,0,1,0,1,0,1,4,0,0,25.1,0.0,5.4
2018-01-26,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,8,0,0,37.6,0.0,9.5
2018-01-27,0,0,0,1,1,2,2,1,0,0,2,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,1,0,0,1,0,0,0,2,2,3,0,2,45.3,0.01,9.1
2018-01-28,0,0,2,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,1,4,0,0,41.7,0.0,4.6
2018-01-29,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,33.1,0.0,6.1
2018-01-30,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,6,0,0,19.0,0.0,11.7
2018-01-31,3,0,0,1,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,4,0,0,27.7,0.0,9.7
2018-02-01,0,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,5,0,0,36.4,0.0,12.2
2018-02-02,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,4,0,0,15.1,0.0,11.4
2018-02-03,2,0,2,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,1,2,3,1,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20.3,0.0,10.5
2018-02-04,1,0,0,0,1,3,2,0,0,0,5,2,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,2,2,1,0,0,4,0,1,0,2,4,1,2,1,0,0,0,1,0,4,0,0,33.5,0.01,10.3
2018-02-05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5,0,0,19.8,0.0,11.3
2018-02-06,2,0,0,0,1,1,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,5,0,0,24.4,0.0,4.0
2018-02-07,1,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,27.2,0.02,7.0
2018-02-08,0,1,1,0,1,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,6,0,0,20.5,0.0,10.1
2018-02-09,1,1,1,0,1,1,3,1,0,2,0,2,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,28.9,0.0,6.9
2018-02-10,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,1,2,1,1,0,0,1,0,2,1,3,0,0,41.8,0.02,5.1
2018-02-11,4,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,1,0,3,1,1,0,0,0,1,2,1,2,0,0,0,0,8,1,2,0,0,43.8,0.02,6.3
2018-02-12,1,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,12,0,0,28.7,0.0,8.1
2018-02-13,2,0,1,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,3,2,0,0,31.7,0.0,5.4
2018-02-14,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,5,0,1,47.2,0.03,7.8
2018-02-15,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,2,5,0,0,56.8,0.05,8.8
2018-02-16,5,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,4,0,0,43.2,0.03,9.3
2018-02-17,2,0,2,1,0,5,4,0,3,0,1,1,0,1,0,0,0,0,2,2,2,1,1,1,0,1,0,3,1,4,3,1,2,1,0,0,0,0,1,0,2,1,0,1,0,1,2,2,0,2,30.7,0.01,4.6
2018-02-18,5,0,1,2,2,1,2,1,1,0,1,0,0,2,0,0,0,0,0,1,2,1,1,0,3,0,0,1,1,3,2,1,0,0,2,0,0,1,2,0,1,2,0,0,0,0,0,7,0,1,33.5,0.0,7.5
2018-02-19,2,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,1,1,2,1,1,0,1,1,0,7,0,0,50.0,0.04,8.6
2018-02-20,1,0,0,2,0,0,4,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,2,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,2,5,0,0,66.7,0.0,11.3
